episode,time,price,action,portfolio,reward,total value
1,384,9.15,0.0,1520.141431441469,0.04608204401178801,120922.29409768945
1,385,9.16,0.0,1520.141431441469,0.04608204401178801,120937.49551200385
1,386,9.12,0.0,1520.141431441469,0.04684047396518286,120876.68985474619
1,387,9.03,0.0,1520.141431441469,0.043806438850539975,120739.87712591646
1,388,9.16,0.0,1520.141431441469,0.036976989604897176,120937.49551200385
1,389,9.31,0.0,1520.141431441469,0.04684047396518286,121165.51672672007
1,390,9.38,0.0,1520.141431441469,0.058209956161379146,121271.92662692098
1,391,9.39,0.0,1520.141431441469,0.06351073151326686,121287.1280412354
1,392,9.43,0.0,1520.141431441469,0.0642676997112273,121347.93369849306
1,393,9.4,0.0,1520.141431441469,0.06729482437783485,121302.32945554981
1,394,9.45,0.0,1520.141431441469,0.06502459396005444,121378.33652712188
1,395,9.42,0.0,1520.141431441469,0.06880792575461814,121332.73228417864
1,396,9.32,0.0,1520.141431441469,0.0665381571564028,121180.7181410345
1,397,9.35,0.0,1520.141431441469,0.05896741779549361,121226.32238397773
1,398,9.38,0.0,1520.141431441469,0.061239391865280095,121271.92662692098
1,399,9.41,0.0,1520.141431441469,0.06351073151326686,121317.53086986422
1,400,9.37,0.0,1520.141431441469,0.06578141339618536,121256.72521260656
1,401,9.32,0.0,1520.141431441469,0.062753690230075,121180.7181410345
1,402,9.32,0.0,1520.141431441469,0.05896741779549361,121180.7181410345
1,403,9.31,0.0,1520.141431441469,0.05896741779549361,121165.51672672007
1,404,9.3,0.0,1520.141431441469,0.058209956161379146,121150.31531240567
1,405,9.29,0.0,1520.141431441469,0.05745242749852781,121135.11389809125
1,406,9.27,0.0,1520.141431441469,0.05669483267341587,121104.71106946241
1,407,9.17,0.0,1520.141431441469,0.055179448003840725,120952.69692631827
1,408,8.9,108.94220283533261,1629.0836342768016,0.0470999709109514,120512.84434506354
1,409,8.84,0.0,1629.0836342768016,0.025636598612442954,120415.09932700693
1,410,8.77,0.0,1629.0836342768016,0.020751986667639274,120301.06347260755
1,411,8.77,0.0,1629.0836342768016,0.015052036726897021,120301.06347260755
1,412,8.85,0.0,1629.0836342768016,0.015052036726897021,120431.39016334969
1,413,8.82,0.0,1629.0836342768016,0.021566163764064148,120382.51765432139
1,414,8.82,0.0,1629.0836342768016,0.019123550978506668,120382.51765432139
1,415,8.87,0.0,1629.0836342768016,0.019123550978506668,120463.97183603523
1,416,8.91,0.0,1629.0836342768016,0.02319443106600937,120529.13518140631
1,417,8.96,0.0,1629.0836342768016,0.026450587906224524,120610.58936312015
1,418,8.88,0.0,1629.0836342768016,0.030519986709945744,120480.262672378
1,419,8.9,0.0,1629.0836342768016,0.024008519114137747,120512.84434506354
1,420,8.97,0.0,1629.0836342768016,0.025636598612442954,120626.88019946292
1,421,8.96,0.0,1629.0836342768016,0.031333749396199456,120610.58936312015
1,422,8.94,0.0,1629.0836342768016,0.030519986709945744,120578.0076904346
1,423,8.95,0.0,1629.0836342768016,0.028892341031498514,120594.29852677738
1,424,8.92,0.0,1629.0836342768016,0.029706183562731015,120545.42601774907
1,425,8.96,0.0,1629.0836342768016,0.02726454212579116,120610.58936312015
1,426,9.03,0.0,1629.0836342768016,0.030519986709945744,120724.62521751951
1,427,9.07,0.0,1629.0836342768016,0.036215415552457726,120789.7885628906
1,428,9.15,0.0,1629.0836342768016,0.039468914139029816,120920.11525363274
1,429,9.19,109.18032786885246,1738.263962145654,0.04547437795428788,120989.64581211856
1,430,9.21,0.0,1738.263962145654,0.04944194437244154,121024.41109136147
1,431,9.3,0.0,1738.263962145654,0.051175808378079966,121180.85484795459
1,432,9.38,0.0,1738.263962145654,0.058974229371185835,121319.91596492624
1,433,9.36,0.0,1738.263962145654,0.06590015117876233,121285.15068568331
1,434,9.4,0.0,1738.263962145654,0.0641692396655908,121354.68124416914
1,435,9.41,0.0,1738.263962145654,0.06763066617949365,121372.0638837906
1,436,9.37,0.0,1738.263962145654,0.06849577176299224,121302.53332530477
1,437,9.28,0.0,1738.263962145654,0.06503474434099138,121146.08956871167
1,438,9.26,0.0,1738.263962145654,0.05724183517340421,121111.32428946876
1,439,9.23,0.0,1738.263962145654,0.055509096190300616,121059.17637060439
1,440,9.26,0.0,1738.263962145654,0.05290936393256731,121111.32428946876
1,441,9.32,0.0,1738.263962145654,0.055509096190300616,121215.6201271975
1,442,9.3,0.0,1738.263962145654,0.060706268420650134,121180.85484795459
1,443,9.31,0.0,1738.263962145654,0.058974229371185835,121198.23748757604
1,444,9.31,0.0,1738.263962145654,0.05984029393681414,121198.23748757604
1,445,9.19,0.0,1738.263962145654,0.05984029393681414,120989.64581211856
1,446,9.14,0.0,1738.263962145654,0.04944194437244154,120902.73261401127
1,447,9.16,0.0,1738.263962145654,0.04510600314144444,120937.49789325419
1,448,9.02,0.0,1738.263962145654,0.046840592766472205,120694.1409385538
1,449,8.98,0.0,1738.263962145654,0.03469311784459933,120624.61038006797
1,450,8.94,111.24721603563474,1849.5111781812886,0.03072084904937517,120550.62993294072
1,451,8.71,0.0,1849.5111781812886,0.027524542617146316,120125.24236195903
1,452,8.62,0.0,1849.5111781812886,0.006262036244745307,119958.78635592271
1,453,8.36,0.0,1849.5111781812886,-0.0020606792870347455,119477.91344959557
1,454,8.12,0.0,1849.5111781812886,-0.026098399660560188,119034.03076683206
1,455,8.02,0.0,1849.5111781812886,-0.04826094072832632,118849.07964901393
1,456,7.96,0.0,1849.5111781812886,-0.05748257952012747,118738.10897832306
1,457,8.04,0.0,1849.5111781812886,-0.0630109593534526,118886.06987257756
1,458,8.28,0.0,1849.5111781812886,-0.055638985684657576,119329.95255534106
1,459,8.22,0.0,1849.5111781812886,-0.03348984340381108,119218.98188465019
1,460,8.29,0.0,1849.5111781812886,-0.039031067339850456,119348.44766712288
1,461,8.3,0.0,1849.5111781812886,-0.03256609664744499,119366.94277890469
1,462,7.99,0.0,1849.5111781812886,-0.0316422942508959,118793.5943136685
1,463,7.83,0.0,1849.5111781812886,-0.060247231447537325,118497.67252515949
1,464,7.9,0.0,1849.5111781812886,-0.074975411265537,118627.13830763218
1,465,8.06,0.0,1849.5111781812886,-0.06853547493059188,118923.06009614118
1,466,8.08,0.0,1849.5111781812886,-0.05379501238079689,118960.05031970481
1,467,8.06,0.0,1849.5111781812886,-0.05195067211052557,118923.06009614118
1,468,8.22,0.0,1849.5111781812886,-0.05379501238079689,119218.98188465019
1,469,8.35,0.0,1849.5111781812886,-0.039031067339850456,119459.41833781375
1,470,8.44,0.0,1849.5111781812886,-0.02702250280782528,119625.87434385007
1,471,8.53,0.0,1849.5111781812886,-0.018704101180751883,119792.3303498864
1,472,8.29,117.11606096131302,1966.6272391426016,-0.010883052809177767,119320.33981249217
1,473,8.1,0.0,1966.6272391426016,-0.033969933713518384,118946.68063705508
1,474,8.18,0.0,1966.6272391426016,-0.05261732883859079,119104.01081618648
1,475,8.48,0.0,1966.6272391426016,-0.044769512519612135,119693.99898792926
1,476,8.39,0.0,1966.6272391426016,-0.015298856844470856,119517.00253640642
1,477,8.48,0.0,1966.6272391426016,-0.024145179407508932,119693.99898792926
1,478,8.55,0.0,1966.6272391426016,-0.015298856844470856,119831.66289466925
1,479,8.62,0.0,1966.6272391426016,-0.008416656512473985,119969.32680140922
1,480,8.73,0.0,1966.6272391426016,-0.0015336587270932266,120185.65579771492
1,481,8.72,0.0,1966.6272391426016,0.00928252326168597,120165.98952532349
1,482,8.87,0.0,1966.6272391426016,0.008299285711835646,120460.98361119488
1,483,8.7,0.0,1966.6272391426016,0.023045099688098036,120126.65698054063
1,484,8.38,0.0,1966.6272391426016,0.006332764368801945,119497.336264015
1,485,8.36,0.0,1966.6272391426016,-0.025127896116708626,119458.00371923215
1,486,8.44,0.0,1966.6272391426016,-0.02709318195286487,119615.33389836356
1,487,8.71,0.0,1966.6272391426016,-0.019230933837794673,120146.32325293207
1,488,8.58,0.0,1966.6272391426016,0.00731603211384894,119890.66171184352
1,489,8.5,0.0,1966.6272391426016,-0.005466859944972176,119733.33153271211
1,490,8.54,0.0,1966.6272391426016,-0.013332633281116538,119811.99662227782
1,491,8.48,0.0,1966.6272391426016,-0.009399892019638707,119693.99898792926
1,492,8.19,0.0,1966.6272391426016,-0.015298856844470856,119123.67708857791
1,493,8.48,0.0,1966.6272391426016,-0.04378812687790609,119693.99898792926
1,494,8.58,0.0,1966.6272391426016,-0.015298856844470856,119890.66171184352
1,495,8.59,0.0,1966.6272391426016,-0.005466859944972176,119910.32798423494
1,496,8.66,0.0,1966.6272391426016,-0.004483570744369696,120047.99189097492
1,497,8.75,0.0,1966.6272391426016,0.002399589943091858,120224.98834249776
1,498,8.77,0.0,1966.6272391426016,0.01124894261329894,120264.32088728061
1,499,8.68,0.0,1966.6272391426016,0.013215274962815927,120087.32443575778
1,500,8.74,0.0,1966.6272391426016,0.00436619404237262,120205.32207010634
1,501,8.79,0.0,1966.6272391426016,0.010265742862445028,120303.65343206347
1,502,8.79,0.0,1966.6272391426016,0.015181505107054216,120303.65343206347
1,503,8.88,0.0,1966.6272391426016,0.015181505107054216,120480.6498835863
1,504,8.78,0.0,1966.6272391426016,0.02402786850595553,120283.98715967205
1,505,8.88,0.0,1966.6272391426016,0.014198403760676158,120480.6498835863
1,506,8.97,0.0,1966.6272391426016,0.02402786850595553,120657.64633510914
1,507,8.89,0.0,1966.6272391426016,0.032870470579454386,120500.31615597772
1,508,8.86,0.0,1966.6272391426016,0.025010590885304357,120441.31733880345
1,509,8.95,0.0,1966.6272391426016,0.022062286329060567,120618.31379032628
1,510,9.04,0.0,1966.6272391426016,0.030905843749336605,120795.31024184912
1,511,9.06,0.0,1966.6272391426016,0.03974456499401425,120834.64278663197
1,512,8.9,0.0,1966.6272391426016,0.041707929695736175,120519.98242836916
1,513,8.96,112.24719101123596,2078.8744301538377,0.025493596301715153,120644.71489417838
1,514,9.06,0.0,2078.8744301538377,0.03222458349610167,120852.60233719376
1,515,9.03,0.0,2078.8744301538377,0.042604311332836015,120790.23610428916
1,516,9.05,0.0,2078.8744301538377,0.03949125633032993,120831.81359289223
1,517,9.1,0.0,2078.8744301538377,0.04156671525292348,120935.75731439992
1,518,9.17,0.0,2078.8744301538377,0.04675375441506253,121081.2785245107
1,519,9.08,0.0,2078.8744301538377,0.05401131310836644,120894.17982579685
1,520,9.17,0.0,2078.8744301538377,0.04467922557899477,121081.2785245107
1,521,9.21,0.0,2078.8744301538377,0.05401131310836644,121164.43350171685
1,522,9.2,0.0,2078.8744301538377,0.058155978261018926,121143.64475741531
1,523,9.27,0.0,2078.8744301538377,0.05711999429345914,121289.16596752607
1,524,9.11,0.0,2078.8744301538377,0.06436917449474691,120956.54605870147
1,525,9.0,0.0,2078.8744301538377,0.047790868735476645,120727.86987138454
1,526,8.78,0.0,2078.8744301538377,0.0363774345150589,120270.51749675069
1,527,8.76,0.0,2078.8744301538377,0.01352505004815904,120228.94000814762
1,528,8.69,0.0,2078.8744301538377,0.011446500452194794,120083.41879803684
1,529,8.65,0.0,2078.8744301538377,0.004170915715091977,120000.2638208307
1,530,8.78,0.0,2078.8744301538377,1.3191041534408912e-05,120270.51749675069
1,531,8.94,0.0,2078.8744301538377,0.01352505004815904,120603.13740557531
1,532,8.97,0.0,2078.8744301538377,0.030147731680356147,120665.50363847992
1,533,9.16,0.0,2078.8744301538377,0.03326290618184383,121060.48978020916
1,534,9.2,0.0,2078.8744301538377,0.052974850347179414,121143.64475741531
1,535,9.33,108.58695652173914,2187.4613866755767,0.056621611448051716,121428.01473768313
1,536,9.35,0.0,2187.4613866755767,0.0712796485999072,121471.76396541664
1,537,9.34,0.0,2187.4613866755767,0.07345565320177994,121449.88935154988
1,538,9.33,0.0,2187.4613866755767,0.0723677370170779,121428.01473768313
1,539,9.31,0.0,2187.4613866755767,0.0712796485999072,121384.26550994962
1,540,9.32,0.0,2187.4613866755767,0.06910296532158516,121406.14012381638
1,541,9.29,0.0,2187.4613866755767,0.07019139051322133,121340.51628221611
1,542,9.45,0.0,2187.4613866755767,0.06692562388964012,121690.5101040842
1,543,9.29,0.0,2187.4613866755767,0.08432477961301944,121340.51628221611
1,544,9.33,0.0,2187.4613866755767,0.06692562388964012,121428.01473768313
1,545,9.36,0.0,2187.4613866755767,0.0712796485999072,121493.6385792834
1,546,9.28,0.0,2187.4613866755767,0.07454339459269363,121318.64166834936
1,547,9.42,0.0,2187.4613866755767,0.06583671278630314,121624.88626248392
1,548,9.43,0.0,2187.4613866755767,0.08106602904682723,121646.76087635069
1,549,9.54,0.0,2187.4613866755767,0.08215247530667316,121887.38162888499
1,550,9.65,0.0,2187.4613866755767,0.09408994040242682,122128.00238141931
1,551,9.66,0.0,2187.4613866755767,0.10600041094669659,122149.87699528607
1,552,9.65,0.0,2187.4613866755767,0.10708172659219845,122128.00238141931
1,553,9.72,0.0,2187.4613866755767,0.10600041094669659,122281.12467848661
1,554,9.74,0.0,2187.4613866755767,0.11356421482523059,122324.87390622012
1,555,9.95,0.0,2187.4613866755767,0.11572292518811843,122784.24079742198
1,556,9.8,0.0,2187.4613866755767,0.1383196476464915,122456.12158942065
1,557,9.82,0.0,2187.4613866755767,0.12219242131924428,122499.87081715417
1,558,9.93,0.0,2187.4613866755767,0.12434664250623548,122740.49156968847
1,559,10.04,0.0,2187.4613866755767,0.13617339151476351,122981.11232222279
1,560,9.99,0.0,2187.4613866755767,0.147961454074093,122871.739252889
1,561,10.11,0.0,2187.4613866755767,0.14260824542215228,123134.23461929007
1,562,10.15,0.0,2187.4613866755767,0.15544133729722315,123221.7330747571
1,563,10.04,0.0,2187.4613866755767,0.1597076246643817,122981.11232222279
1,564,10.12,0.0,2187.4613866755767,0.147961454074093,123156.10923315684
1,565,10.19,0.0,2187.4613866755767,0.15650845941136202,123309.23153022412
1,566,10.19,0.0,2187.4613866755767,0.16396795444946244,123309.23153022412
1,567,10.13,0.0,2187.4613866755767,0.16396795444946244,123177.9838470236
1,568,10.17,0.0,2187.4613866755767,0.15757521625228899,123265.48230249062
1,569,10.12,0.0,2187.4613866755767,0.16183854366724829,123156.10923315684
1,570,10.07,0.0,2187.4613866755767,0.15650845941136202,123046.73616382305
1,571,10.09,0.0,2187.4613866755767,0.15116924349353553,123090.48539155658
1,572,10.1,0.0,2187.4613866755767,0.15330600671963812,123112.36000542332
1,573,10.05,0.0,2187.4613866755767,0.154373852276618,123002.98693608955
1,574,9.96,0.0,2187.4613866755767,0.1490310666458305,122806.11541128875
1,575,9.96,0.0,2187.4613866755767,0.13939229002700296,122806.11541128875
1,576,9.98,0.0,2187.4613866755767,0.13939229002700296,122849.86463902226
1,577,10.04,0.0,2187.4613866755767,0.14153659132811117,122981.11232222279
1,578,10.06,99.50199203187252,2286.963378707449,0.1474723642275739,123026.85158979693
1,579,10.21,0.0,2286.963378707449,0.15019758932952615,123369.89609660306
1,580,10.21,0.0,2286.963378707449,0.16691815660110657,123369.89609660306
1,581,10.15,0.0,2286.963378707449,0.16691815660110657,123232.67829388061
1,582,10.13,0.0,2286.963378707449,0.16024088023438732,123186.93902630646
1,583,10.14,0.0,2286.963378707449,0.15801182654975734,123209.80866009353
1,584,10.15,0.0,2286.963378707449,0.15912655618939714,123232.67829388061
1,585,10.2,0.0,2286.963378707449,0.16024088023438732,123347.02646281598
1,586,10.24,0.0,2286.963378707449,0.1658063224935805,123438.50499796428
1,587,10.34,0.0,2286.963378707449,0.17025110220677184,123667.20133583502
1,588,10.31,0.0,2286.963378707449,0.18133241995073354,123598.5924344738
1,589,10.32,0.0,2286.963378707449,0.17801272087893236,123621.46206826088
1,590,10.32,0.0,2286.963378707449,0.17911974149456003,123621.46206826088
1,591,10.3,0.0,2286.963378707449,0.17911974149456003,123575.72280068672
1,592,10.21,0.0,2286.963378707449,0.17690524949416137,123369.89609660306
1,593,10.18,0.0,2286.963378707449,0.16691815660110657,123301.28719524184
1,594,10.12,0.0,2286.963378707449,0.16358139191051518,123164.06939251938
1,595,10.16,0.0,2286.963378707449,0.1568966940106995,123255.54792766768
1,596,10.15,0.0,2286.963378707449,0.16135479599357708,123232.67829388061
1,597,10.2,0.0,2286.963378707449,0.16024088023438732,123347.02646281598
1,598,10.26,0.0,2286.963378707449,0.1658063224935805,123484.24426553842
1,599,10.35,97.36842105263158,2384.3317997600807,0.17198574009004616,123698.83412751683
1,600,10.23,0.0,2384.3317997600807,0.18286161308581805,123412.71431154563
1,601,10.21,0.0,2384.3317997600807,0.16899867133243007,123365.02767555043
1,602,10.23,0.0,2384.3317997600807,0.16668150805507284,123412.71431154563
1,603,10.24,0.0,2384.3317997600807,0.16899867133243007,123436.55762954323
1,604,10.44,0.0,2384.3317997600807,0.17015655448500508,123913.42398949523
1,605,10.37,0.0,2384.3317997600807,0.1932116254084353,123746.52076351203
1,606,10.52,0.0,2384.3317997600807,0.18516520797868177,124104.17053347605
1,607,10.67,0.0,2384.3317997600807,0.20237575240055156,124461.82030344006
1,608,10.69,0.0,2384.3317997600807,0.21946218988884808,124509.50693943526
1,609,10.63,0.0,2384.3317997600807,0.22173049232505174,124366.44703144966
1,610,10.61,0.0,2384.3317997600807,0.21491848181028161,124318.76039545445
1,611,10.57,0.0,2384.3317997600807,0.21264312051884218,124223.38712346405
1,612,10.61,0.0,2384.3317997600807,0.20808549505006285,124318.76039545445
1,613,10.53,0.0,2384.3317997600807,0.21264312051884218,124128.01385147365
1,614,10.49,0.0,2384.3317997600807,0.2035188156959806,124032.64057948324
1,615,10.56,0.0,2384.3317997600807,0.19894326375695284,124199.54380546646
1,616,10.59,0.0,2384.3317997600807,0.20694466695736324,124271.07375945925
1,617,10.54,0.0,2384.3317997600807,0.21036545079153385,124151.85716947124
1,618,10.48,0.0,2384.3317997600807,0.2046613244474588,124008.79726148566
1,619,10.52,0.0,2384.3317997600807,0.19779801082144782,124104.17053347605
1,620,10.61,0.0,2384.3317997600807,0.20237575240055156,124318.76039545445
1,621,10.58,0.0,2384.3317997600807,0.21264312051884218,124247.23044146165
1,622,10.61,0.0,2384.3317997600807,0.2092257572674109,124318.76039545445
1,623,10.69,0.0,2384.3317997600807,0.21264312051884218,124509.50693943526
1,624,10.45,0.0,2384.3317997600807,0.22173049232505174,123937.26730749285
1,625,10.44,0.0,2384.3317997600807,0.1943590220470963,123913.42398949523
1,626,10.47,0.0,2384.3317997600807,0.1932116254084353,123984.95394348804
1,627,10.5,0.0,2384.3317997600807,0.19665221763909463,124056.48389748085
1,628,10.44,0.0,2384.3317997600807,0.20008797357452165,123913.42398949523
1,629,10.54,0.0,2384.3317997600807,0.1932116254084353,124151.85716947124
1,630,10.53,0.0,2384.3317997600807,0.2046613244474588,124128.01385147365
1,631,10.51,0.0,2384.3317997600807,0.2035188156959806,124080.32721547845
1,632,10.46,0.0,2384.3317997600807,0.20123213740887,123961.11062549044
1,633,10.36,0.0,2384.3317997600807,0.19550588708676817,123722.67744551443
1,634,10.37,0.0,2384.3317997600807,0.18401366320748122,123746.52076351203
1,635,10.48,0.0,2384.3317997600807,0.18516520797868177,124008.79726148566
1,636,10.51,0.0,2384.3317997600807,0.19779801082144782,124080.32721547845
1,637,10.56,0.0,2384.3317997600807,0.20123213740887,124199.54380546646
1,638,10.52,0.0,2384.3317997600807,0.20694466695736324,124104.17053347605
1,639,10.62,0.0,2384.3317997600807,0.20237575240055156,124342.60371345206
1,640,10.61,0.0,2384.3317997600807,0.213781091116589,124318.76039545445
1,641,10.45,0.0,2384.3317997600807,0.21264312051884218,123937.26730749285
1,642,10.46,0.0,2384.3317997600807,0.1943590220470963,123961.11062549044
1,643,10.38,0.0,2384.3317997600807,0.19550588708676817,123770.36408150964
1,644,10.46,0.0,2384.3317997600807,0.1863162444607306,123961.11062549044
1,645,10.48,0.0,2384.3317997600807,0.19550588708676817,124008.79726148566
1,646,10.54,0.0,2384.3317997600807,0.19779801082144782,124151.85716947124
1,647,10.45,0.0,2384.3317997600807,0.2046613244474588,123937.26730749285
1,648,10.48,0.0,2384.3317997600807,0.1943590220470963,124008.79726148566
1,649,10.47,0.0,2384.3317997600807,0.19779801082144782,123984.95394348804
1,650,10.35,0.0,2384.3317997600807,0.19665221763909463,123698.83412751683
1,651,10.24,0.0,2384.3317997600807,0.18286161308581805,123436.55762954323
1,652,10.23,0.0,2384.3317997600807,0.17015655448500508,123412.71431154563
1,653,10.4,0.0,2384.3317997600807,0.16899867133243007,123818.05071750484
1,654,10.29,0.0,2384.3317997600807,0.18861678083004865,123555.77421953123
1,655,10.44,0.0,2384.3317997600807,0.1759388652463987,123913.42398949523
1,656,10.51,0.0,2384.3317997600807,0.1932116254084353,124080.32721547845
1,657,10.51,0.0,2384.3317997600807,0.20123213740887,124080.32721547845
1,658,10.59,0.0,2384.3317997600807,0.20123213740887,124271.07375945925
1,659,10.57,0.0,2384.3317997600807,0.21036545079153385,124223.38712346405
1,660,10.52,0.0,2384.3317997600807,0.20808549505006285,124104.17053347605
1,661,10.34,0.0,2384.3317997600807,0.20237575240055156,123674.99080951924
1,662,10.14,96.61508704061896,2480.9468868006998,0.18122552575814788,123178.80143215909
1,663,10.25,0.0,2480.9468868006998,0.15761508022240345,123451.70558970717
1,664,10.41,0.0,2480.9468868006998,0.17089192844417964,123848.65709159529
1,665,10.48,0.0,2480.9468868006998,0.19009222944168247,124022.32337367133
1,666,10.51,0.0,2480.9468868006998,0.19844776959563962,124096.75178027536
1,667,10.55,0.0,2480.9468868006998,0.20201998015190498,124195.98965574738
1,668,10.53,0.0,2480.9468868006998,0.20677456373525746,124146.37071801137
1,669,10.48,0.0,2480.9468868006998,0.20439847746997455,124022.32337367133
1,670,10.48,0.0,2480.9468868006998,0.19844776959563962,124022.32337367133
1,671,10.54,0.0,2480.9468868006998,0.19844776959563962,124171.18018687937
1,672,10.64,0.0,2480.9468868006998,0.2055868235831542,124419.27487555945
1,673,10.65,0.0,2480.9468868006998,0.217436432975301,124444.08434442745
1,674,10.64,0.0,2480.9468868006998,0.21861793928122797,124419.27487555945
1,675,10.64,0.0,2480.9468868006998,0.217436432975301,124419.27487555945
1,676,10.57,0.0,2480.9468868006998,0.217436432975301,124245.6085934834
1,677,10.46,0.0,2480.9468868006998,0.20914821340662992,123972.70443593532
1,678,10.51,0.0,2480.9468868006998,0.196063357115803,124096.75178027536
1,679,10.65,0.0,2480.9468868006998,0.20201998015190498,124444.08434442745
1,680,10.58,0.0,2480.9468868006998,0.21861793928122797,124270.41806235141
1,681,10.67,0.0,2480.9468868006998,0.21033411656867415,124493.70328216346
1,682,10.78,0.0,2480.9468868006998,0.22097902683062162,124766.60743971154
1,683,10.86,0.0,2480.9468868006998,0.23391809731708463,124965.0831906556
1,684,10.94,0.0,2480.9468868006998,0.24327684608648495,125163.55894159965
1,685,11.04,0.0,2480.9468868006998,0.2525905168624998,125411.65363027973
1,686,10.96,0.0,2480.9468868006998,0.2641669384215216,125213.17787933568
1,687,10.94,0.0,2480.9468868006998,0.2549117150794602,125163.55894159965
1,688,11.0,0.0,2480.9468868006998,0.2525905168624998,125312.4157548077
1,689,10.94,0.0,2480.9468868006998,0.2595452863071344,125163.55894159965
1,690,10.88,0.0,2480.9468868006998,0.2525905168624998,125014.70212839161
1,691,11.03,0.0,2480.9468868006998,0.24560954884104116,125386.84416141172
1,692,11.02,0.0,2480.9468868006998,0.263012652731249,125362.0346925437
1,693,11.04,0.0,2480.9468868006998,0.26185761360055954,125411.65363027973
1,694,11.16,0.0,2480.9468868006998,0.2641669384215216,125709.36725669581
1,695,11.21,0.0,2480.9468868006998,0.27795858320252287,125833.41460103585
1,696,11.2,0.0,2480.9468868006998,0.2836718265874917,125808.60513216784
1,697,11.07,0.0,2480.9468868006998,0.28253077273922905,125486.08203688374
1,698,11.08,0.0,2480.9468868006998,0.26762524677237703,125510.89150575176
1,699,10.98,0.0,2480.9468868006998,0.2687764906652869,125262.79681707168
1,700,10.99,0.0,2480.9468868006998,0.2572299792024111,125287.60628593969
1,701,11.1,0.0,2480.9468868006998,0.25838800380970084,125560.51044348776
1,702,11.27,0.0,2480.9468868006998,0.27107667343181957,125982.27141424388
1,703,11.23,0.0,2480.9468868006998,0.2905011989290817,125883.03353877185
1,704,11.21,0.0,2480.9468868006998,0.2859515233394676,125833.41460103585
1,705,11.19,89.11685994647635,2570.063746747176,0.28321199625795584,125782.0133261009
1,706,11.23,0.0,2570.063746747176,0.28130685612706635,125884.81587597079
1,707,11.23,0.0,2570.063746747176,0.28603335118217516,125884.81587597079
1,708,11.27,0.0,2570.063746747176,0.28603335118217516,125987.61842584067
1,709,11.33,0.0,2570.063746747176,0.29074596852439544,126141.8222506455
1,710,11.4,0.0,2570.063746747176,0.2977884657193238,126321.7267129178
1,711,11.37,0.0,2570.063746747176,0.3059638909073003,126244.62480051539
1,712,11.32,0.0,2570.063746747176,0.3024655768315804,126116.12161317804
1,713,11.42,0.0,2570.063746747176,0.29661694020418194,126373.12798785276
1,714,11.43,0.0,2570.063746747176,0.30829152550429745,126398.82862532022
1,715,11.41,0.0,2570.063746747176,0.3094539620832931,126347.42735038527
1,716,11.5,0.0,2570.063746747176,0.30712816752871896,126578.73308759253
1,717,11.45,0.0,2570.063746747176,0.31756499016586714,126450.22990025516
1,718,11.38,0.0,2570.063746747176,0.3117760601007746,126270.32543798286
1,719,11.25,0.0,2570.063746747176,0.30363259278197974,125936.21715090572
1,720,11.14,0.0,2570.063746747176,0.2883914063084285,125653.51013876355
1,721,11.18,0.0,2570.063746747176,0.27537951064872274,125756.31268863342
1,722,11.26,0.0,2570.063746747176,0.2801230861168397,125961.9177883732
1,723,11.17,0.0,2570.063746747176,0.28956912548901215,125730.61205116595
1,724,11.19,0.0,2570.063746747176,0.27893846356369434,125782.0133261009
1,725,11.15,0.0,2570.063746747176,0.28130685612706635,125679.21077623102
1,726,11.16,0.0,2570.063746747176,0.2765666728195342,125704.91141369849
1,727,11.15,0.0,2570.063746747176,0.27775299146287336,125679.21077623102
1,728,11.09,0.0,2570.063746747176,0.2765666728195342,125525.00695142618
1,729,11.12,0.0,2570.063746747176,0.2694311530983616,125602.10886382859
1,730,11.28,0.0,2570.063746747176,0.2730026678341669,126013.31906330814
1,731,11.19,0.0,2570.063746747176,0.29192193250959353,125782.0133261009
1,732,11.19,0.0,2570.063746747176,0.28130685612706635,125782.0133261009
1,733,11.13,0.0,2570.063746747176,0.28130685612706635,125627.80950129607
1,734,11.1,0.0,2570.063746747176,0.2741915079753497,125550.70758889365
1,735,11.11,0.0,2570.063746747176,0.27062248733643257,125576.40822636112
1,736,11.14,0.0,2570.063746747176,0.2718129932697422,125653.51013876355
1,737,11.11,0.0,2570.063746747176,0.27537951064872274,125576.40822636112
1,738,11.15,0.0,2570.063746747176,0.2718129932697422,125679.21077623102
1,739,11.16,0.0,2570.063746747176,0.2765666728195342,125704.91141369849
1,740,11.22,0.0,2570.063746747176,0.27775299146287336,125859.11523850332
1,741,11.24,0.0,2570.063746747176,0.2848530210969802,125910.51651343826
1,742,11.25,0.0,2570.063746747176,0.28721281389774955,125936.21715090572
1,743,11.24,0.0,2570.063746747176,0.2883914063084285,125910.51651343826
1,744,11.12,0.0,2570.063746747176,0.28721281389774955,125602.10886382859
1,745,11.15,0.0,2570.063746747176,0.2730026678341669,125679.21077623102
1,746,11.14,0.0,2570.063746747176,0.2765666728195342,125653.51013876355
1,747,11.23,0.0,2570.063746747176,0.27537951064872274,125884.81587597079
1,748,11.11,88.95814781834372,2659.0218945655197,0.28557419309216897,125565.73324862291
1,749,11.21,0.0,2659.0218945655197,0.27131860730147594,125831.63543807948
1,750,11.19,0.0,2659.0218945655197,0.28359002481155754,125778.45500018817
1,751,11.22,0.0,2659.0218945655197,0.2811430107804477,125858.22565702513
